3         11         19             1.024968980240e+00
3         11         20             2.447843551471e+00
3         11         21             9.653825336218e+00
3         11         22             1.390070809357e+01
3         11         23            -6.330044211514e+00
3         11         24            -2.714044392731e+00
3         11         25            -4.611803288832e+00
3         11         26             7.079715762067e+00
3         11         27             2.617598656626e+00
3         11         28             6.358271491987e+00
3         11         29             2.421366257666e-01
3         11         30            -3.218749833489e-01
3         11         31             3.576489603694e+00
3         11         32            -5.371227343166e+00
3         11         33             1.549307850049e+02
3         12         12            -3.529633337060e+00
3         12         13            -3.769791808396e+01
3         12         14             1.212818456149e+01
3         12         15            -1.308558740212e+01
3         13         13            -7.086028018410e+01
3         13         14             5.249950040250e+01
3         13         15            -4.034186166503e+01
3         14         14            -7.051283564995e+00
3         14         15             9.865788033330e+00
3         15         15            -1.616679705875e+00
3         16         16            -1.923332908227e-01
3         16         17            -1.112181664173e+00
3         16         18             2.665484049560e+00
3         16         19            -1.575096149485e+00
3         16         20             4.776770421345e+00
3         16         21            -4.386244660600e+00
3         16         22             3.505173718598e+00
3         16         23             4.600208031187e+00
3         16         24             8.394557958884e+00
3         16         25            -2.240370127124e+00
3         16         26             2.160825666957e-01
3         16         27             1.354566959374e+01
3         16         28             5.481997101347e-01
3         16         29            -2.532319704940e+00
3         16         30            -8.128930917343e+00
3         16         31            -1.799108052481e+00
3         16         32             2.024875574218e+00
3         16         33             6.659837298227e+01
3         17         17             4.611355823562e+00
3         17         18             2.774666756720e+00
3         17         19             1.034337335965e+00
3         17         20             1.915024193953e-01
3         17         21             1.077744388842e+00
3         17         22             2.982609327164e+00
3         17         23            -7.165017262071e+00
3         17         24            -1.176912947795e+00
3         17         25            -4.618662814989e+00
3         17         26             6.978291099357e+00
3         17         27             1.825809845274e+00
3         17         28             2.614775739631e+00
3         17         29             4.806738908301e+00
3         17         30             1.298014901762e+01
3         17         31             1.203261356464e+01
3         17         32            -9.606926543775e+00
3         17         33             2.785407001201e+01
3         18         18             1.113567263442e-02
3         18         19            -9.930532564916e-01
3         18         20            -5.794698239419e+00
3         18         21             5.617633987808e+00
3         18         22            -1.922774147551e+00
3         18         23            -3.392305960342e-01
3         18         24            -7.505000621667e+00
3         18         25            -3.057093390890e-01
3         18         26            -1.795670039039e+00
3         18         27            -1.989883232136e+01
3         18         28             5.415639177257e+00
3         18         29             8.227171763253e+00
3         18         30             1.842521612438e+01
3         18         31             3.828274444314e-01
3         18         32             1.161918620725e+00
3         18         33            -9.368627563488e+00
3         19         19            -9.451270012135e-01
3         19         20             2.155279520592e+00
3         19         21             2.078613624462e+00
3         19         22             2.817678946893e+00
3         19         23             1.082690221685e+00
3         19         24             3.705538623781e+00
3         19         25            -5.336438406273e-01
3         19         26             2.360359159894e+00
3         19         27             5.830483477808e+00
3         19         28            -8.672174380922e-01
3         19         29             3.303791538188e+00
3         19         30             1.724078186568e+01
3         19         31             7.553952883374e+00
3         19         32             9.898964547294e+00
3         19         33            -3.442729815073e+00
3         20         20             4.912781119091e-01
3         20         21             6.857483514943e+00
3         20         22            -4.897011827732e+00
3         20         23             2.144423446130e-01
3         20         24            -1.711511684263e+01
3         20         25             4.849829873888e+00
3         20         26            -6.925409971380e+00
3         20         27            -2.511645602165e+01
3         20         28             4.119230550923e+00
3         20         29             6.684573370099e-01
3         20         30            -1.425965274335e+01
3         20         31             6.211380165114e-01
3         20         32             6.918628816705e+00
3         20         33            -5.868076914257e+01
3         21         21            -9.167007941105e+00
3         21         22            -2.216921211044e+01
3         21         23             1.634469861286e+01
3         21         24             1.962753677408e+01
3         21         25             1.607021316216e+01
3         21         26            -6.169124486539e+00
3         21         27             1.777665785180e+01
3         21         28            -2.383812652074e+00
3         21         29            -1.160709000113e+00
3         21         30             1.561559537096e+01
3         21         31             1.088174044425e+01
3         21         32            -1.911506941299e+01
3         21         33            -2.525868382661e+02
3         22         22            -8.915452074380e+00
3         22         23             2.255858218084e+01
3         22         24             2.061195234576e+01
3         22         25             9.234743216103e+00
3         22         26            -2.130225932854e+00
3         22         27             1.412156839625e+01
3         22         28            -8.364403707192e+00
3         22         29             6.512659174741e+00
3         22         30             1.233673417862e+00
3         22         31             4.501596472675e+00
3         22         32             6.083165306215e-01
3         22         33            -1.377945612544e+02
3         23         23            -2.228337405551e+00
3         23         24            -7.587379890880e+00
3         23         25            -1.796958282796e+01
3         23         26            -1.149106548271e+00
3         23         27            -2.475204174287e-01
3         23         28            -4.853975204653e+00
3         23         29             3.126027780442e+00
3         23         30             3.358700752585e+00
3         23         31            -9.993149863225e-01
3         23         32             1.253145635485e+00
3         23         33             1.162389969812e+02
3         24         24            -1.238678895116e+01
3         24         25            -1.806751743531e+01
3         24         26            -1.142544238741e+00
3         24         27            -3.428858718218e+01
3         24         28            -4.697309838874e+00
3         24         29            -4.021172806048e+00
3         24         30            -7.885493557058e-01
3         24         31             7.768369181520e+00
3         24         32            -1.251032309938e+01
3         24         33             1.931359517017e+02
3         25         25             3.598177304455e-01
3         25         26            -3.907096690985e+00
3         25         27            -1.691398105052e+01
3         25         28             5.076548654775e-01
3         25         29             4.756433422481e+00
3         25         30             7.538762282069e+00
3         25         31             5.090385365406e+00
3         25         32            -7.054983299506e+00
3         25         33             6.031548941691e+01
3         26         26             5.139145713585e+00
3         26         27            -5.151262131439e+00
3         26         28            -6.468218807736e-01
3         26         29            -8.284267488333e-01
3         26         30            -8.273459559988e+00
3         26         31            -3.622604815327e+00
3         26         32            -1.171914786868e+00
3         26         33            -2.467548761723e+01
3         27         27            -2.233499537134e+01
3         27         28            -1.719681831654e+01
3         27         29             9.226484877668e-01
3         27         30             4.314646264132e+00
3         27         31            -6.856475367626e-01
3         27         32             1.466553481028e+00
3         27         33             1.787520880861e+02
3         28         28             3.399297121082e+00
3         28         29            -4.212014792726e-01
3         28         30            -5.793847417308e+00
3         28         31            -2.019098355035e+00
3         28         32             7.228534973025e+00
3         28         33            -1.217208919825e+02
3         29         29            -8.869481034845e-01
3         29         30             1.731974687001e+00
3         29         31            -1.244121278896e+00
3         29         32             1.549858151925e+00
3         29         33            -4.148696501161e+01
3         30         30            -6.313545197795e-01
3         30         31             7.884755991598e-02
3         30         32             2.754597062503e+00
3         30         33            -4.221149235989e+01
3         31         31            -1.688851099139e+00
3         31         32            -1.136423184955e+00
3         31         33            -2.703798557917e+01
3         32         32             8.497163414840e-01
3         32         33            -3.262308440247e+00
3         33         33             3045.77
4          4          5             2.231027015995e-01
4          4          7             5.458634366965e-01
4          4          8             1.895867788087e+00
4          4         11            -2.218601009942e+01
4          4         16             7.417466040090e+00
4          4         17             6.431031985195e+00
4          4         18             4.102711882883e+00
4          4         19            -3.196749646548e+00
4          4         20             8.454108413600e+00
4          4         21            -2.471390012364e+00
4          4         22            -1.396512635543e+01
4          4         23             2.108364640715e+01
4          4         24             5.724387253700e+00
4          4         25            -7.244399436755e+00
4          4         26             1.688281085892e+01
4          4         27            -1.577490917889e+01
4          4         28            -3.017468096603e+01
4          4         29            -1.900022164656e+01
4          4         30             7.574348504505e+01
4          4         31            -2.707038939306e+01
4          4         32            -4.400439075001e+01
4          4         33             4.287338526139e+01
4          5          6             3.952755537494e+00
4          5          9            -3.515678194424e+00
4          5         10            -1.163010194075e+00
4          5         12             4.026967881644e+00
4          5         13            -3.188773595081e+00
4          5         14            -6.947421489792e-01
4          5         15             3.551316217777e+00
4          6          7             1.014718947565e+00
4          6          8             8.435881820562e+00
4          6         11             1.383699985486e+00
4          6         16             1.561795883213e+01
4          6         17             4.604889701388e+00
4          6         18             3.206511504829e+01
4          6         19            -3.283855901446e+00
4          6         20             7.250794148951e+00
4          6         21             6.252076438825e+00
4          6         22            -5.510572062839e+00
4          6         23            -1.623185054743e+01
4          6         24             2.563125786021e+01
4          6         25            -1.812057979046e+01
4          6         26            -5.266094478464e-01
4          6         27            -1.009240500304e+01
4          6         28            -8.907546393199e+00
4          6         29            -1.842341298276e+01
4          6         30            -1.579825298820e+01
4          6         31            -4.480485961813e+01
4          6         32             7.593401258094e+00
4          6         33            -3.249856244158e+00
4          7          9             4.549155681152e-01
4          7         10             7.948596680297e+00
4          7         12            -1.395004956135e+00
4          7         13            -2.424178742382e+00
4          7         14            -2.635511009088e+00
4          7         15             2.572742114975e+00
4          8          9            -1.149272238661e+01
4          8         10             1.197089827580e-01
4          8         12             4.105056618784e+00
4          8         13            -1.319166121208e+00
4          8         14             3.987336671500e+00
4          8         15             1.549541595672e+00
4          9         11             8.337028443154e-01
4          9         16            -1.431801508715e+01
4          9         17            -1.256810907654e+00
4          9         18            -1.832508157478e+01
4          9         19            -3.672620330330e+00
4          9         20            -4.113586811988e+01
4          9         21            -1.035406485757e+01
4          9         22             9.462504655248e+00
